State,District,Crops,Min Price,Max Price,Modal Price,Modal Price (Rs/kg)
Uttar Pradesh,Auraiya,Arhar Dal(Tur Dal),12900.0,13100.0,13000.0,130.00
Uttar Pradesh,Auraiya,Bajra(Pearl Millet/Cumbu),2300.0,2400.0,2350.0,23.50
Uttar Pradesh,Auraiya,Bengal Gram(Gram)(Whole),5400.0,5500.0,5450.0,54.50
Uttar Pradesh,Auraiya,Maize,1700.0,1800.0,1740.0,17.40
Uttar Pradesh,Auraiya,Mustard,5400.0,5500.0,5450.0,54.50
Uttar Pradesh,Auraiya,Mustard Oil,12300.0,12500.0,12400.0,124.00
Uttar Pradesh,Auraiya,Wheat,2200.0,2300.0,2250.0,22.50
Uttar Pradesh,Badaun,Maize,1730.0,1800.0,1765.0,17.65
Uttar Pradesh,Badaun,Wheat,2250.0,2300.0,2270.0,22.70
Uttar Pradesh,Badaun,Maize,1730.0,1800.0,1760.0,17.60
Uttar Pradesh,Badaun,Wheat,2230.0,2300.0,2260.0,22.60
Uttar Pradesh,Bahraich,Arhar Dal(Tur Dal),13050.0,13150.0,13100.0,131.00
Uttar Pradesh,Bahraich,Bengal Gram Dal (Chana Dal),6100.0,6200.0,6150.0,61.50
Uttar Pradesh,Bahraich,Bengal Gram(Gram)(Whole),5610.0,5670.0,5640.0,56.40
Uttar Pradesh,Bahraich,Black Gram (Urd Beans)(Whole),8720.0,8780.0,8750.0,87.50
Uttar Pradesh,Bahraich,Black Gram Dal (Urd Dal),9450.0,9550.0,9500.0,95.00
Uttar Pradesh,Bahraich,Lentil (Masur)(Whole),6970.0,7030.0,7000.0,70.00
Uttar Pradesh,Bahraich,Maize,1970.0,2030.0,2000.0,20.00
Uttar Pradesh,Bahraich,Mustard Oil,14200.0,14300.0,14250.0,142.50
Uttar Pradesh,Bahraich,Wheat,2260.0,2320.0,2290.0,22.90
Uttar Pradesh,Balrampur,Arhar Dal(Tur Dal),12900.0,13100.0,13000.0,130.00
Uttar Pradesh,Balrampur,Bengal Gram(Gram)(Whole),5500.0,5700.0,5600.0,56.00
Uttar Pradesh,Balrampur,Black Gram (Urd Beans)(Whole),8660.0,8860.0,8750.0,87.50
Uttar Pradesh,Balrampur,Lentil (Masur)(Whole),6900.0,7100.0,7020.0,70.20
Uttar Pradesh,Balrampur,Maize,1920.0,2140.0,2015.0,20.15
Uttar Pradesh,Balrampur,Mustard,5400.0,5600.0,5500.0,55.00
Uttar Pradesh,Balrampur,Wheat,2200.0,2400.0,2300.0,23.00
Uttar Pradesh,Barabanki,Bengal Gram(Gram)(Whole),5520.0,5620.0,5570.0,55.70
Uttar Pradesh,Barabanki,Maize,4350.0,4450.0,4400.0,44.00
Uttar Pradesh,Barabanki,Mustard,5460.0,5530.0,5490.0,54.90
Uttar Pradesh,Barabanki,Wheat,2260.0,2320.0,2280.0,22.80
Uttar Pradesh,Barabanki,Arhar Dal(Tur Dal),13200.0,13300.0,13250.0,132.50
Uttar Pradesh,Barabanki,Bengal Gram Dal (Chana Dal),6200.0,6300.0,6250.0,62.50
Uttar Pradesh,Barabanki,Black Gram (Urd Beans)(Whole),8100.0,8200.0,8150.0,81.50
Uttar Pradesh,Barabanki,Lentil (Masur)(Whole),6800.0,6900.0,6850.0,68.50
Uttar Pradesh,Barabanki,Wheat,2200.0,2300.0,2250.0,22.50
Uttar Pradesh,Bareilly,Bengal Gram Dal (Chana Dal),6800.0,6900.0,6870.0,68.70
Uttar Pradesh,Bareilly,Wheat,2300.0,2370.0,2340.0,23.40
Uttar Pradesh,Bulandshahar,Maize,2090.0,2150.0,2100.0,21.00
Uttar Pradesh,Bulandshahar,Mustard,5460.0,5500.0,5475.0,54.75
Uttar Pradesh,Bulandshahar,Mustard Oil,11900.0,12300.0,12100.0,121.00
Uttar Pradesh,Bulandshahar,Paddy(Dhan)(Basmati),2991.0,3031.0,3011.0,30.11
Uttar Pradesh,Bulandshahar,Wheat,2200.0,2250.0,2220.0,22.20
Uttar Pradesh,Bulandshahar,Arhar Dal(Tur Dal),12430.0,12670.0,12550.0,125.50
Uttar Pradesh,Bulandshahar,Bengal Gram Dal (Chana Dal),6420.0,6660.0,6540.0,65.40
Uttar Pradesh,Bulandshahar,Bengal Gram(Gram)(Whole),5610.0,5850.0,5730.0,57.30
Uttar Pradesh,Bulandshahar,Black Gram Dal (Urd Dal),9410.0,9650.0,9530.0,95.30
Uttar Pradesh,Bulandshahar,Green Gram Dal (Moong Dal),9420.0,9660.0,9540.0,95.40
Uttar Pradesh,Bulandshahar,Maize,2101.0,2121.0,2101.0,21.01
Uttar Pradesh,Bulandshahar,Paddy(Dhan)(Basmati),3081.0,3131.0,3101.0,31.01
Uttar Pradesh,Bulandshahar,Wheat,2225.0,2265.0,2245.0,22.45
Uttar Pradesh,Etah,Bajra(Pearl Millet/Cumbu),1900.0,1910.0,1905.0,19.05
Uttar Pradesh,Etah,Maize,1600.0,1660.0,1650.0,16.50
Uttar Pradesh,Fatehpur,Bengal Gram(Gram)(Whole),5230.0,5450.0,5345.0,53.45
Uttar Pradesh,Fatehpur,Lentil (Masur)(Whole),6200.0,6450.0,6360.0,63.60
Uttar Pradesh,Fatehpur,Mustard,5250.0,5560.0,5455.0,54.55
Uttar Pradesh,Fatehpur,Wheat,2230.0,2280.0,2250.0,22.50
Uttar Pradesh,Fatehpur,Green Gram (Moong)(Whole),7600.0,7650.0,7630.0,76.30
Uttar Pradesh,Fatehpur,Mustard,5200.0,5230.0,5225.0,52.25
Uttar Pradesh,Fatehpur,Wheat,2240.0,2270.0,2260.0,22.60
Uttar Pradesh,Gautam Budh Nagar,Arhar Dal(Tur Dal),12500.0,12900.0,12700.0,127.00
Uttar Pradesh,Gautam Budh Nagar,Bengal Gram Dal (Chana Dal),6450.0,6650.0,6550.0,65.50
Uttar Pradesh,Gautam Budh Nagar,Bengal Gram(Gram)(Whole),5680.0,5880.0,5780.0,57.80
Uttar Pradesh,Gautam Budh Nagar,Black Gram Dal (Urd Dal),9300.0,9700.0,9500.0,95.00
Uttar Pradesh,Gautam Budh Nagar,Green Gram Dal (Moong Dal),9300.0,9700.0,9500.0,95.00
Uttar Pradesh,Gautam Budh Nagar,Maize,2050.0,2200.0,2120.0,21.20
Uttar Pradesh,Gautam Budh Nagar,Mustard,5300.0,5700.0,5480.0,54.80
Uttar Pradesh,Gautam Budh Nagar,Mustard Oil,12000.0,12400.0,12200.0,122.00
Uttar Pradesh,Gautam Budh Nagar,Wheat,2181.0,2331.0,2251.0,22.51
Uttar Pradesh,Ghaziabad,Arhar (Tur/Red Gram)(Whole),9450.0,9550.0,9500.0,95.00
Uttar Pradesh,Ghaziabad,Arhar Dal(Tur Dal),13450.0,13550.0,13500.0,135.00
Uttar Pradesh,Ghaziabad,Barley (Jau),2240.0,2260.0,2250.0,22.50
Uttar Pradesh,Ghaziabad,Bengal Gram(Gram)(Whole),5950.0,6050.0,6000.0,60.00
Uttar Pradesh,Ghaziabad,Black Gram (Urd Beans)(Whole),8750.0,8850.0,8800.0,88.00
Uttar Pradesh,Ghaziabad,Black Gram Dal (Urd Dal),9550.0,9650.0,9600.0,96.00
Uttar Pradesh,Ghaziabad,Green Gram Dal (Moong Dal),9550.0,9650.0,9600.0,96.00
Uttar Pradesh,Ghaziabad,Maize,2120.0,2140.0,2130.0,21.30
Uttar Pradesh,Ghaziabad,Mustard,5425.0,5475.0,5450.0,54.50
Uttar Pradesh,Ghaziabad,Mustard Oil,12050.0,12150.0,12100.0,121.00
Uttar Pradesh,Ghaziabad,Wheat,2250.0,2270.0,2260.0,22.60
Uttar Pradesh,Hamirpur,Wheat,2000.0,2200.0,2100.0,21.00
Uttar Pradesh,Hathras,Bajra(Pearl Millet/Cumbu),1450.0,1615.0,1540.0,15.40
Uttar Pradesh,Hathras,Maize,1470.0,1625.0,1545.0,15.45
Uttar Pradesh,Hathras,Wheat,2140.0,2170.0,2155.0,21.55
Uttar Pradesh,Jaunpur,Bengal Gram Dal (Chana Dal),6300.0,6500.0,6400.0,64.00
Uttar Pradesh,Jaunpur,Bengal Gram(Gram)(Whole),5640.0,5840.0,5740.0,57.40
Uttar Pradesh,Jaunpur,Lentil (Masur)(Whole),6700.0,6900.0,6800.0,68.00
Uttar Pradesh,Jaunpur,Mustard,5460.0,5660.0,5560.0,55.60
Uttar Pradesh,Jaunpur,Wheat,2210.0,2410.0,2310.0,23.10
Uttar Pradesh,Kanpur,Arhar (Tur/Red Gram)(Whole),7980.0,8025.0,8010.0,80.10
Uttar Pradesh,Kanpur,Arhar Dal(Tur Dal),12350.0,12425.0,12400.0,124.00
Uttar Pradesh,Kanpur,Bengal Gram Dal (Chana Dal),6125.0,6170.0,6150.0,61.50
Uttar Pradesh,Kanpur,Bengal Gram(Gram)(Whole),5335.0,5380.0,5355.0,53.55
Uttar Pradesh,Kanpur,Green Gram (Moong)(Whole),7475.0,7525.0,7500.0,75.00
Uttar Pradesh,Kanpur,Mustard,5450.0,5470.0,5460.0,54.60
Uttar Pradesh,Kanpur,Wheat,2150.0,2210.0,2175.0,21.75
Uttar Pradesh,Lalitpur,Barley (Jau),1900.0,2000.0,2000.0,20.00
Uttar Pradesh,Lalitpur,Bengal Gram(Gram)(Whole),5335.0,5400.0,5400.0,54.00
Uttar Pradesh,Lalitpur,Lentil (Masur)(Whole),6000.0,6100.0,6100.0,61.00
Uttar Pradesh,Lalitpur,Wheat,2125.0,2200.0,2200.0,22.00
Uttar Pradesh,Maharajganj,Wheat,2150.0,2350.0,2260.0,22.60
Uttar Pradesh,Mainpuri,Maize,1720.0,1760.0,1740.0,17.40
Uttar Pradesh,Mainpuri,Wheat,2210.0,2230.0,2220.0,22.20
Uttar Pradesh,Muzaffarnagar,Arhar Dal(Tur Dal),12600.0,12850.0,12700.0,127.00
Uttar Pradesh,Muzaffarnagar,Barley (Jau),2240.0,2265.0,2250.0,22.50
Uttar Pradesh,Muzaffarnagar,Bengal Gram Dal (Chana Dal),6500.0,6650.0,6570.0,65.70
Uttar Pradesh,Muzaffarnagar,Bengal Gram(Gram)(Whole),5650.0,5850.0,5760.0,57.60
Uttar Pradesh,Muzaffarnagar,Black Gram Dal (Urd Dal),9450.0,9650.0,9560.0,95.60
Uttar Pradesh,Muzaffarnagar,Green Gram Dal (Moong Dal),9450.0,9650.0,9560.0,95.60
Uttar Pradesh,Muzaffarnagar,Mustard,5425.0,5520.0,5475.0,54.75
Uttar Pradesh,Muzaffarnagar,Mustard Oil,12000.0,12250.0,12150.0,121.50
Uttar Pradesh,Muzaffarnagar,Wheat,2230.0,2300.0,2260.0,22.60
Uttar Pradesh,Sultanpur,Bengal Gram(Gram)(Whole),5530.0,5620.0,5575.0,55.75
Uttar Pradesh,Sultanpur,Lentil (Masur)(Whole),6950.0,7050.0,6980.0,69.80
Uttar Pradesh,Sultanpur,Mustard,5450.0,5550.0,5480.0,54.80
Uttar Pradesh,Sultanpur,Paddy(Dhan)(Common),1850.0,1920.0,1880.0,18.80
Uttar Pradesh,Sultanpur,Wheat,2230.0,2300.0,2270.0,22.70
Uttrakhand,UdhamSinghNagar,Maize,2800.0,2800.0,2800.0,28.00
West Bengal,Bankura,Mustard,5500.0,5850.0,5700.0,57.00
West Bengal,Bankura,Wheat,2600.0,2850.0,2800.0,28.00
West Bengal,Bankura,Mustard,5450.0,5800.0,5700.0,57.00
West Bengal,Bankura,Paddy(Dhan)(Common),1950.0,2100.0,2050.0,20.50
West Bengal,Bankura,Wheat,2600.0,2850.0,2800.0,28.00
West Bengal,Burdwan,Mustard,5400.0,5600.0,5500.0,55.00
West Bengal,Burdwan,Paddy(Dhan)(Common),2173.0,2203.0,2183.0,21.83
West Bengal,Burdwan,Paddy(Dhan)(Common),2193.0,2223.0,2203.0,22.03
West Bengal,Burdwan,Mustard,5400.0,5600.0,5500.0,55.00
West Bengal,Burdwan,Mustard Oil,13500.0,13900.0,13700.0,137.00
West Bengal,Burdwan,Paddy(Dhan)(Common),2173.0,2203.0,2183.0,21.83
West Bengal,Burdwan,Paddy(Dhan)(Common),2193.0,2223.0,2203.0,22.03
West Bengal,Darjeeling,Arhar Dal(Tur Dal),12500.0,13000.0,12800.0,128.00
West Bengal,Darjeeling,Black Gram Dal (Urd Dal),11500.0,12000.0,11800.0,118.00
West Bengal,Darjeeling,Green Gram Dal (Moong Dal),9700.0,9900.0,9800.0,98.00
West Bengal,Hooghly,Paddy(Dhan)(Common),2167.0,2203.0,2183.0,21.83
West Bengal,Hooghly,Paddy(Dhan)(Common),2180.0,2250.0,2200.0,22.00
West Bengal,Malda,Green Gram Dal (Moong Dal),9500.0,10500.0,10000.0,100.00
West Bengal,Malda,Lentil (Masur)(Whole),7500.0,10000.0,9600.0,96.00
West Bengal,Murshidabad,Mustard,5470.0,5530.0,5500.0,55.00
West Bengal,Puruliya,Mustard Oil,12330.0,12660.0,12480.0,124.80
Karnataka,Koppal,Kulthi(Horse Gram),7650.0,7650.0,7650.0,76.50
Madhya Pradesh,Dewas,Wheat,2188.0,2700.0,2300.0,23.00
Madhya Pradesh,Mandsaur,Wheat,2115.0,2115.0,2115.0,21.15
NCT of Delhi,Delhi,Wheat,2266.0,2341.0,2303.0,23.03
Rajasthan,Sikar,Mustard,4900.0,4900.0,4900.0,49.00
Rajasthan,Tonk,Jowar(Sorghum),3850.0,4151.0,4050.0,40.50
Rajasthan,Tonk,Maize,2550.0,2630.0,2585.0,25.85
Rajasthan,Tonk,Mustard,5195.0,5625.0,5450.0,54.50
Rajasthan,Tonk,Wheat,2210.0,2244.0,2235.0,22.35
Telangana,Khammam,Paddy(Dhan)(Common),2040.0,2040.0,2040.0,20.40
Telangana,Mahbubnagar,Paddy(Dhan)(Common),2100.0,2100.0,2100.0,21.00
Telangana,Medak,Paddy(Dhan)(Common),2060.0,2060.0,2060.0,20.60
Telangana,Nalgonda,Cotton,6380.0,6380.0,6380.0,63.80
Telangana,Nalgonda,Maize,1930.0,1930.0,1930.0,19.30
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0,20.60
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0,20.60
Telangana,Warangal,Cotton,6100.0,6300.0,6200.0,62.00
Telangana,Warangal,Cotton,6600.0,6600.0,6600.0,66.00
Uttar Pradesh,Agra,Bajra(Pearl Millet/Cumbu),2000.0,2060.0,2030.0,20.30
Uttar Pradesh,Agra,Barley (Jau),2200.0,2280.0,2240.0,22.40
Uttar Pradesh,Badaun,Maize,1650.0,1700.0,1680.0,16.80
Uttar Pradesh,Bulandshahar,Bajra(Pearl Millet/Cumbu),1800.0,1900.0,1850.0,18.50
Uttar Pradesh,Bulandshahar,Barley (Jau),1700.0,1800.0,1750.0,17.50
Uttar Pradesh,Bulandshahar,Maize,1600.0,1800.0,1700.0,17.00
Uttar Pradesh,Bulandshahar,Mustard,5400.0,5600.0,5500.0,55.00
Uttar Pradesh,Bulandshahar,Wheat,2100.0,2200.0,2150.0,21.50
Uttar Pradesh,Etah,Bajra(Pearl Millet/Cumbu),1900.0,1950.0,1925.0,19.25
Uttar Pradesh,Etah,Wheat,2150.0,2180.0,2160.0,21.60
Uttar Pradesh,Etah,Bajra(Pearl Millet/Cumbu),2000.0,2400.0,2190.0,21.90
Uttar Pradesh,Etah,Maize,1650.0,2200.0,1850.0,18.50
Uttar Pradesh,Etah,Wheat,2125.0,2400.0,2260.0,22.60
Uttar Pradesh,Firozabad,Bajra(Pearl Millet/Cumbu),1809.0,1950.0,1900.0,19.00
Uttar Pradesh,Firozabad,Maize,1600.0,1720.0,1700.0,17.00
Uttar Pradesh,Gonda,Paddy(Dhan)(Common),1840.0,1860.0,1850.0,18.50
Uttar Pradesh,Gonda,Wheat,2280.0,2320.0,2300.0,23.00
Uttar Pradesh,Hardoi,Bengal Gram(Gram)(Whole),5600.0,5700.0,5650.0,56.50
Uttar Pradesh,Hardoi,Lentil (Masur)(Whole),6750.0,6800.0,6780.0,67.80
Uttar Pradesh,Hardoi,Maize,2000.0,2050.0,2030.0,20.30
Uttar Pradesh,Hardoi,Mustard,5450.0,5500.0,5480.0,54.80
Uttar Pradesh,Hardoi,Paddy(Dhan)(Common),2000.0,2100.0,2050.0,20.50
Uttar Pradesh,Hardoi,Wheat,2250.0,2300.0,2265.0,22.65
Uttar Pradesh,Hardoi,Arhar Dal(Tur Dal),12570.0,12660.0,12620.0,126.20
Uttar Pradesh,Hardoi,Bengal Gram(Gram)(Whole),5600.0,5700.0,5650.0,56.50
Uttar Pradesh,Hardoi,Maize,1980.0,2060.0,2020.0,20.20
Uttar Pradesh,Hardoi,Paddy(Dhan)(Common),1960.0,2080.0,2040.0,20.40
Uttar Pradesh,Hardoi,Wheat,2230.0,2310.0,2270.0,22.70
Uttar Pradesh,Jalaun (Orai),Mustard,5150.0,5300.0,5200.0,52.00
Uttar Pradesh,Jalaun (Orai),Wheat,2140.0,2210.0,2185.0,21.85
Uttar Pradesh,Jhansi,Bengal Gram(Gram)(Whole),5200.0,5450.0,5400.0,54.00
Uttar Pradesh,Jhansi,Wheat,2150.0,2275.0,2230.0,22.30
Uttar Pradesh,Lalitpur,Barley (Jau),1900.0,2000.0,2000.0,20.00
Uttar Pradesh,Lalitpur,Bengal Gram(Gram)(Whole),5335.0,5400.0,5400.0,54.00
Uttar Pradesh,Lalitpur,Lentil (Masur)(Whole),6000.0,6100.0,6100.0,61.00
Uttar Pradesh,Lalitpur,Wheat,2125.0,2200.0,2200.0,22.00
Uttar Pradesh,Mahoba,Arhar (Tur/Red Gram)(Whole),8580.0,8700.0,8620.0,86.20
Uttar Pradesh,Mahoba,Barley (Jau),1750.0,1850.0,1800.0,18.00
Uttar Pradesh,Mahoba,Bengal Gram(Gram)(Whole),5070.0,5200.0,5120.0,51.20
Uttar Pradesh,Mahoba,Black Gram (Urd Beans)(Whole),7470.0,7600.0,7510.0,75.10
Uttar Pradesh,Mahoba,Lentil (Masur)(Whole),5500.0,5650.0,5550.0,55.50
Uttar Pradesh,Mahoba,Wheat,2170.0,2280.0,2215.0,22.15
Uttar Pradesh,Mainpuri,Maize,1715.0,1775.0,1745.0,17.45
Uttar Pradesh,Mainpuri,Wheat,2200.0,2220.0,2210.0,22.10
Uttar Pradesh,Mainpuri,Arhar (Tur/Red Gram)(Whole),8370.0,8540.0,8450.0,84.50
Uttar Pradesh,Mainpuri,Arhar Dal(Tur Dal),12600.0,12800.0,12700.0,127.00
Uttar Pradesh,Mainpuri,Bengal Gram(Gram)(Whole),5520.0,5660.0,5575.0,55.75
Uttar Pradesh,Mainpuri,Maize,1885.0,2085.0,1985.0,19.85
Uttar Pradesh,Siddharth Nagar,Bengal Gram(Gram)(Whole),5720.0,5750.0,5730.0,57.30
Uttar Pradesh,Siddharth Nagar,Mustard,5510.0,5530.0,5520.0,55.20
Uttar Pradesh,Siddharth Nagar,Paddy(Dhan)(Common),0.0,0.0,2040.0,20.40
Uttar Pradesh,Siddharth Nagar,Wheat,2240.0,2270.0,2250.0,22.50
Uttar Pradesh,Sultanpur,Bengal Gram(Gram)(Whole),5550.0,5650.0,5580.0,55.80
Uttar Pradesh,Sultanpur,Lentil (Masur)(Whole),6900.0,7100.0,7000.0,70.00
Uttar Pradesh,Sultanpur,Mustard,5450.0,5550.0,5500.0,55.00
Uttar Pradesh,Sultanpur,Paddy(Dhan)(Common),1840.0,1950.0,1890.0,18.90
Uttar Pradesh,Sultanpur,Wheat,2250.0,2320.0,2280.0,22.80
Uttrakhand,Haridwar,Wheat,2125.0,2150.0,2130.0,21.30
West Bengal,Bankura,Mustard,5500.0,5800.0,5700.0,57.00
West Bengal,Bankura,Wheat,2600.0,2850.0,2800.0,28.00
West Bengal,Bankura,Mustard,5500.0,5800.0,5700.0,57.00
West Bengal,Bankura,Paddy(Dhan)(Common),1950.0,2100.0,2050.0,20.50
West Bengal,Bankura,Wheat,2600.0,2850.0,2800.0,28.00
West Bengal,Murshidabad,Mustard,5470.0,5530.0,5500.0,55.00
Andhra Pradesh,East Godavari,Paddy(Dhan)(Common),2040.0,2060.0,2050.0,20.50
Andhra Pradesh,East Godavari,Paddy(Dhan)(Common),2040.0,2060.0,2050.0,20.50
Andhra Pradesh,East Godavari,Paddy(Dhan)(Common),2000.0,2080.0,2040.0,20.40
Andhra Pradesh,Guntur,Black Gram (Urd Beans)(Whole),8100.0,8300.0,8200.0,82.00
Andhra Pradesh,Kurnool,Jowar(Sorghum),3030.0,3090.0,3060.0,30.60
Andhra Pradesh,Kurnool,Maize,1962.0,1962.0,1962.0,19.62
Andhra Pradesh,Kurnool,Paddy(Dhan)(Common),2040.0,2040.0,2040.0,20.40
Andhra Pradesh,Kurnool,Bengal Gram(Gram)(Whole),5335.0,5335.0,5335.0,53.35
Andhra Pradesh,Kurnool,Maize,1962.0,1962.0,1962.0,19.62
Andhra Pradesh,Kurnool,Paddy(Dhan)(Common),2040.0,2040.0,2040.0,20.40
Chattisgarh,Balodabazar,Paddy(Dhan)(Common),1350.0,1360.0,1355.0,13.55
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),1745.0,1745.0,1745.0,17.45
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),1745.0,1745.0,1745.0,17.45
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),1745.0,1745.0,1745.0,17.45
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),1745.0,1745.0,1745.0,17.45
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),2010.0,2260.0,2130.0,21.30
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),1800.0,1800.0,1800.0,18.00
Chattisgarh,Janjgir,Paddy(Dhan)(Common),1500.0,1500.0,1500.0,15.00
Chattisgarh,Kanker,Maize,1500.0,1600.0,1550.0,15.50
Chattisgarh,Kanker,Maize,1500.0,1600.0,1550.0,15.50
Chattisgarh,Kanker,Maize,1500.0,1600.0,1550.0,15.50
Chattisgarh,Koria,Maize,2025.0,2025.0,2025.0,20.25
Chattisgarh,Mahasamund,Paddy(Dhan)(Common),2200.0,2200.0,2200.0,22.00
Chattisgarh,Mahasamund,Paddy(Dhan)(Common),1900.0,1900.0,1900.0,19.00
Chattisgarh,Mahasamund,Paddy(Dhan)(Common),1885.0,1990.0,1990.0,19.90
Chattisgarh,Raigarh,Maize,1750.0,1750.0,1750.0,17.50
Gujarat,Amreli,Arhar (Tur/Red Gram)(Whole),2500.0,8500.0,8000.0,80.00
Gujarat,Amreli,Bajra(Pearl Millet/Cumbu),2100.0,2195.0,2195.0,21.95
Gujarat,Amreli,Bengal Gram(Gram)(Whole),3500.0,5005.0,4955.0,49.55
Gujarat,Amreli,Cotton,4725.0,7320.0,6895.0,68.95
Gujarat,Amreli,Green Gram (Moong)(Whole),6000.0,8230.0,8230.0,82.30
Gujarat,Amreli,Wheat,2250.0,2610.0,2545.0,25.45
Gujarat,Amreli,Wheat,2225.0,2675.0,2485.0,24.85
Gujarat,Amreli,Cotton,7060.0,7500.0,7280.0,72.80
Gujarat,Amreli,Bengal Gram(Gram)(Whole),4305.0,4915.0,4610.0,46.10
Gujarat,Amreli,Cotton,5000.0,6500.0,5700.0,57.00
Gujarat,Amreli,Wheat,1905.0,2500.0,2200.0,22.00
Gujarat,Anand,Bajra(Pearl Millet/Cumbu),2000.0,2270.0,2140.0,21.40
Gujarat,Anand,Wheat,2000.0,2310.0,2150.0,21.50
Gujarat,Banaskanth,Bajra(Pearl Millet/Cumbu),1750.0,2386.25,2225.0,22.25
Gujarat,Banaskanth,Mustard,2555.0,5315.0,5275.0,52.75
Gujarat,Banaskanth,Wheat,2210.0,2255.0,2225.0,22.25
Gujarat,Banaskanth,Gram Raw(Chholia),8000.0,9000.0,8500.0,85.00
Gujarat,Banaskanth,Bajra(Pearl Millet/Cumbu),1750.0,2310.0,2030.0,20.30
Gujarat,Banaskanth,Mustard,5100.0,5325.0,5212.0,52.12
Gujarat,Banaskanth,Wheat,2155.0,2435.0,2295.0,22.95
Gujarat,Banaskanth,Bajra(Pearl Millet/Cumbu),1700.0,2175.0,1937.5,19.38
Gujarat,Bharuch,Arhar (Tur/Red Gram)(Whole),7300.0,7700.0,7500.0,75.00
Gujarat,Bharuch,Bajra(Pearl Millet/Cumbu),2200.0,2600.0,2400.0,24.00
Gujarat,Bharuch,Cotton,5600.0,6000.0,5800.0,58.00
Gujarat,Bharuch,Jowar(Sorghum),2600.0,3000.0,2800.0,28.00
Gujarat,Bharuch,Maize,1800.0,2200.0,2000.0,20.00
Gujarat,Bharuch,Arhar (Tur/Red Gram)(Whole),7400.0,7800.0,7600.0,76.00
Gujarat,Bharuch,Bajra(Pearl Millet/Cumbu),2100.0,2500.0,2300.0,23.00
Gujarat,Bharuch,Cotton,5400.0,5800.0,5600.0,56.00
Gujarat,Bharuch,Jowar(Sorghum),2400.0,2800.0,2600.0,26.00
Gujarat,Bharuch,Maize,2000.0,2400.0,2200.0,22.00
Gujarat,Dahod,Arhar (Tur/Red Gram)(Whole),7500.0,8000.0,7800.0,78.00
Gujarat,Dahod,Arhar (Tur/Red Gram)(Whole),8200.0,8400.0,8300.0,83.00
Gujarat,Dahod,Bajra(Pearl Millet/Cumbu),1800.0,2300.0,2200.0,22.00
Gujarat,Dahod,Bengal Gram(Gram)(Whole),5100.0,5150.0,5125.0,51.25
Gujarat,Dahod,Bengal Gram(Gram)(Whole),5200.0,5300.0,5250.0,52.50
Gujarat,Dahod,Black Gram (Urd Beans)(Whole),6000.0,8000.0,7500.0,75.00
Gujarat,Dahod,Green Gram (Moong)(Whole),7000.0,8000.0,7800.0,78.00
Gujarat,Dahod,Maize,2050.0,2750.0,2600.0,26.00
Gujarat,Dahod,Maize,2100.0,2265.0,2200.0,22.00
Gujarat,Dahod,Paddy(Dhan)(Common),1825.0,1850.0,1830.0,18.30
Gujarat,Dahod,Paddy(Dhan)(Common),2025.0,2075.0,2050.0,20.50
Gujarat,Dahod,Wheat,2600.0,2750.0,2700.0,27.00
Gujarat,Dahod,Wheat,2500.0,2575.0,2550.0,25.50
Gujarat,Gandhinagar,Bajra(Pearl Millet/Cumbu),2240.0,2305.0,2272.0,22.72
Gujarat,Gandhinagar,Paddy(Dhan)(Common),1750.0,2050.0,1900.0,19.00
Gujarat,Gandhinagar,Wheat,2330.0,2335.0,2332.0,23.32
Gujarat,Gandhinagar,Bajra(Pearl Millet/Cumbu),1755.0,1755.0,1755.0,17.55
Gujarat,Gandhinagar,Jowar(Sorghum),4375.0,4705.0,4650.0,46.50
Gujarat,Gandhinagar,Mustard,5310.0,5340.0,5340.0,53.40
Gujarat,Gandhinagar,Wheat,2260.0,2380.0,2285.0,22.85
Gujarat,Jamnagar,Bengal Gram(Gram)(Whole),4000.0,4315.0,4160.0,41.60
Gujarat,Jamnagar,Cotton,5625.0,6850.0,6240.0,62.40
Gujarat,Jamnagar,Jowar(Sorghum),4000.0,4560.0,4280.0,42.80
Gujarat,Jamnagar,Wheat,1900.0,2400.0,2150.0,21.50
Gujarat,Jamnagar,Bengal Gram(Gram)(Whole),4350.0,4655.0,4500.0,45.00
Gujarat,Jamnagar,Green Gram (Moong)(Whole),8000.0,8900.0,8500.0,85.00
Gujarat,Jamnagar,Wheat,2075.0,2315.0,2125.0,21.25
Gujarat,Junagarh,Arhar (Tur/Red Gram)(Whole),8000.0,9530.0,8765.0,87.65
Gujarat,Junagarh,Bajra(Pearl Millet/Cumbu),1625.0,1855.0,1740.0,17.40
Gujarat,Junagarh,Kulthi(Horse Gram),4600.0,4900.0,4750.0,47.50
Gujarat,Junagarh,Maize,2000.0,3000.0,2500.0,25.00
Gujarat,Junagarh,Mustard,4750.0,5980.0,5365.0,53.65
Gujarat,Junagarh,Wheat,2350.0,2600.0,2475.0,24.75
